時  間,區 域,館 舍 別,迴 路 別,用電別,用電量(單位:度)
2016/09/01,北區                  ,光電大樓                ,主迴路                 ,教學                  ,13212.75
2016/09/02,北區                  ,光電大樓                ,主迴路                 ,教學                  ,13260.69
2016/09/03,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11846.91
2016/09/04,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11509.22
2016/09/05,北區                  ,光電大樓                ,主迴路                 ,教學                  ,13737.50
2016/09/06,北區                  ,光電大樓                ,主迴路                 ,教學                  ,13576.88
2016/09/07,北區                  ,光電大樓                ,主迴路                 ,教學                  ,13431.19
2016/09/08,北區                  ,光電大樓                ,主迴路                 ,教學                  ,13321.75
2016/09/09,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12738.00
2016/09/10,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11714.56
2016/09/11,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11324.94
2016/09/12,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12942.25
2016/09/13,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12865.25
2016/09/14,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12037.44
2016/09/15,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10295.63
2016/09/16,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9973.44
2016/09/17,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9719.63
2016/09/18,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9834.81
2016/09/19,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11807.31
2016/09/20,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12358.75
2016/09/21,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12327.94
2016/09/22,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12766.94
2016/09/23,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12941.50
2016/09/24,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11508.19
2016/09/25,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8286.56
2016/09/26,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10804.50
2016/09/27,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10108.06
2016/09/28,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10950.56
2016/09/29,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12392.31
2016/09/30,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12236.25
2016/10/01,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11260.75
2016/10/02,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11153.88
2016/10/03,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12740.25
2016/10/04,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12939.44
2016/10/05,北區                  ,光電大樓                ,主迴路                 ,教學                  ,13066.44
2016/10/06,北區                  ,光電大樓                ,主迴路                 ,教學                  ,13371.94
2016/10/07,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12109.06
2016/10/08,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10705.94
2016/10/09,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9463.69
2016/10/10,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9721.88
2016/10/11,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11369.94
2016/10/12,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11412.19
2016/10/13,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11756.38
2016/10/14,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11526.38
2016/10/15,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11054.75
2016/10/16,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11122.83
2016/10/17,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12661.81
2016/10/18,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12862.15
2016/10/19,北區                  ,光電大樓                ,主迴路                 ,教學                  ,13196.56
2016/10/20,北區                  ,光電大樓                ,主迴路                 ,教學                  ,13446.70
2016/10/21,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12960.01
2016/10/22,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11553.16
2016/10/23,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11411.22
2016/10/24,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12874.34
2016/10/25,北區                  ,光電大樓                ,主迴路                 ,教學                  ,13214.04
2016/10/26,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12903.52
2016/10/27,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12889.83
2016/10/28,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12242.69
2016/10/29,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10628.59
2016/10/30,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9836.19
2016/10/31,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11209.39
2016/11/01,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10780.55
2016/11/02,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10448.38
2016/11/03,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10386.72
2016/11/04,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10598.69
2016/11/05,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10072.97
2016/11/06,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9991.69
2016/11/07,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11642.48
2016/11/08,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11331.41
2016/11/09,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10377.84
2016/11/10,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10360.44
2016/11/11,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9949.91
2016/11/12,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9408.06
2016/11/13,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9562.53
2016/11/14,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11378.06
2016/11/15,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11617.28
2016/11/16,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11643.44
2016/11/17,北區                  ,光電大樓                ,主迴路                 ,教學                  ,5982.97
2016/11/18,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/11/19,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/11/20,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/11/21,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/11/22,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/11/23,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/11/24,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/11/25,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/11/26,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/11/27,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/11/28,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/11/29,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/11/30,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/01,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/02,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/03,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/04,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/05,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/06,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/07,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/08,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/09,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/10,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/11,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/12,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/13,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/14,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/15,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/16,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/17,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/18,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/19,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/20,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/21,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/22,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/23,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/24,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/25,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/26,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/27,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/28,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/29,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/30,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2016/12/31,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/01,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/02,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/03,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/04,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/05,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/06,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/07,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/08,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/09,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/10,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/11,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/12,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/13,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/14,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/15,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/16,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/17,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/18,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/19,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/20,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/21,北區                  ,光電大樓                ,主迴路                 ,教學                  ,0.00
2017/01/22,北區                  ,光電大樓                ,主迴路                 ,教學                  ,613240.90
2017/01/23,北區                  ,光電大樓                ,主迴路                 ,教學                  ,7754.31
2017/01/24,北區                  ,光電大樓                ,主迴路                 ,教學                  ,7722.75
2017/01/25,北區                  ,光電大樓                ,主迴路                 ,教學                  ,7546.13
2017/01/26,北區                  ,光電大樓                ,主迴路                 ,教學                  ,6596.06
2017/01/27,北區                  ,光電大樓                ,主迴路                 ,教學                  ,5915.50
2017/01/28,北區                  ,光電大樓                ,主迴路                 ,教學                  ,6017.25
2017/01/29,北區                  ,光電大樓                ,主迴路                 ,教學                  ,6112.31
2017/01/30,北區                  ,光電大樓                ,主迴路                 ,教學                  ,6059.88
2017/01/31,北區                  ,光電大樓                ,主迴路                 ,教學                  ,6345.38
2017/02/01,北區                  ,光電大樓                ,主迴路                 ,教學                  ,6382.69
2017/02/02,北區                  ,光電大樓                ,主迴路                 ,教學                  ,7091.69
2017/02/03,北區                  ,光電大樓                ,主迴路                 ,教學                  ,7890.44
2017/02/04,北區                  ,光電大樓                ,主迴路                 ,教學                  ,7514.13
2017/02/05,北區                  ,光電大樓                ,主迴路                 ,教學                  ,7440.38
2017/02/06,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8174.44
2017/02/07,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8215.75
2017/02/08,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8201.81
2017/02/09,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8016.44
2017/02/10,北區                  ,光電大樓                ,主迴路                 ,教學                  ,7503.75
2017/02/11,北區                  ,光電大樓                ,主迴路                 ,教學                  ,6574.94
2017/02/12,北區                  ,光電大樓                ,主迴路                 ,教學                  ,6664.69
2017/02/13,北區                  ,光電大樓                ,主迴路                 ,教學                  ,7756.00
2017/02/14,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8176.56
2017/02/15,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8420.56
2017/02/16,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9054.81
2017/02/17,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9186.88
2017/02/18,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8634.44
2017/02/19,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8303.69
2017/02/20,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9306.38
2017/02/21,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9576.56
2017/02/22,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9293.00
2017/02/23,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8890.31
2017/02/24,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8330.25
2017/02/25,北區                  ,光電大樓                ,主迴路                 ,教學                  ,7613.06
2017/02/26,北區                  ,光電大樓                ,主迴路                 ,教學                  ,7302.63
2017/02/27,北區                  ,光電大樓                ,主迴路                 ,教學                  ,7683.44
2017/02/28,北區                  ,光電大樓                ,主迴路                 ,教學                  ,7828.81
2017/03/01,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8585.13
2017/03/02,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8589.44
2017/03/03,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8471.69
2017/03/04,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8114.75
2017/03/05,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8285.50
2017/03/06,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8833.38
2017/03/07,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8705.56
2017/03/08,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8927.63
2017/03/09,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9593.88
2017/03/10,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9727.88
2017/03/11,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8759.81
2017/03/12,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8918.13
2017/03/13,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9866.31
2017/03/14,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9354.81
2017/03/15,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9191.06
2017/03/16,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9353.25
2017/03/17,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9422.94
2017/03/18,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8753.25
2017/03/19,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9001.50
2017/03/20,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10036.88
2017/03/21,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9748.75
2017/03/22,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9984.38
2017/03/23,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9806.50
2017/03/24,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9809.13
2017/03/25,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8809.25
2017/03/26,北區                  ,光電大樓                ,主迴路                 ,教學                  ,7988.25
2017/03/27,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8382.25
2017/03/28,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8546.75
2017/03/29,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9148.00
2017/03/30,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10507.50
2017/03/31,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10226.38
2017/04/01,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8100.13
2017/04/02,北區                  ,光電大樓                ,主迴路                 ,教學                  ,7411.50
2017/04/03,北區                  ,光電大樓                ,主迴路                 ,教學                  ,7293.25
2017/04/04,北區                  ,光電大樓                ,主迴路                 ,教學                  ,7595.00
2017/04/05,北區                  ,光電大樓                ,主迴路                 ,教學                  ,8513.25
2017/04/06,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9675.63
2017/04/07,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9976.38
2017/04/08,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9243.75
2017/04/09,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9488.63
2017/04/10,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11302.38
2017/04/11,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11034.13
2017/04/12,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10603.13
2017/04/13,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10591.75
2017/04/14,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10949.75
2017/04/15,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10382.00
2017/04/16,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10767.63
2017/04/17,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12259.75
2017/04/18,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12526.75
2017/04/19,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12770.00
2017/04/20,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12468.38
2017/04/21,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12468.00
2017/04/22,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9717.50
2017/04/23,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9296.50
2017/04/24,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10489.88
2017/04/25,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11284.38
2017/04/26,北區                  ,光電大樓                ,主迴路                 ,教學                  ,11697.63
2017/04/27,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10386.50
2017/04/28,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9940.75
2017/04/29,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9053.75
2017/04/30,北區                  ,光電大樓                ,主迴路                 ,教學                  ,9303.88
2017/05/01,北區                  ,光電大樓                ,主迴路                 ,教學                  ,10994.38
2017/05/02,北區                  ,光電大樓                ,主迴路                 ,教學                  ,12036.75
